(53, 1)
(52, 1)
(51, 1)
(50, 1)
(49, 1)
(48, 1)
(47, 1)
(46, 1)
(45, 1)
(44, 1)
(43, 1)
(42, 1)
(41, 1)
(40, 1)
(39, 1)
(38, 1)
(37, 1)
(36, 1)
(35, 1)
(34, 1)
(33, 1)
(32, 1)
(31, 1)
(30, 1)
(29, 1)
(28, 1)
(27, 1)
